free_space_ratio,service_size_ratio,cached_in_L1,cached_in_L2,cached_in_L3,service_charm,service_request_frequency,es_request_frequency,es_cache_miss_rate,least_freq_index,is_ugent,action
0.438265625,0.059,False,True,False,11.112307580539465,1666.6666666666667,625.0,1.0,6,False,PRESERVE
0.9154671428571428,0.013618571428571428,False,False,True,2.39,0,294.11764705882354,0.1,0,False,PRESERVE
0.9154671428571428,0.015078571428571429,False,False,True,2.57,0,294.11764705882354,0.1,1,False,PRESERVE
0.9154671428571428,0.011672857142857143,False,False,True,2.49,0,294.11764705882354,0.1,2,False,PRESERVE
0.9154671428571428,0.013,False,False,True,2.51,0,294.11764705882354,0.1,3,False,PRESERVE
0.9154671428571428,0.01344,False,False,True,2.39,0,294.11764705882354,0.1,4,False,PRESERVE
0.9154671428571428,0.006934285714285714,False,False,True,2.54,0,294.11764705882354,0.1,5,False,PRESERVE
0.9154671428571428,0.010788571428571429,False,False,True,11.112307580539465,1666.6666666666667,294.11764705882354,0.1,6,False,PRESERVE
0.438265625,0.056,False,True,False,3.22,0,769.2307692307693,0.5,0,False,PRESERVE
0.438265625,0.0790625,False,True,False,2.48,0,769.2307692307693,0.5,1,False,PRESERVE
0.438265625,0.080296875,False,True,False,2.59,0,769.2307692307693,0.5,2,False,PRESERVE
0.438265625,0.08084375,False,True,False,2.68,0,769.2307692307693,0.5,3,False,PRESERVE
0.438265625,0.0937421875,False,True,False,2.62,0,769.2307692307693,0.5,4,False,PRESERVE
0.438265625,0.1127890625,False,True,False,2.64,0,769.2307692307693,0.5,5,False,PRESERVE
0.438265625,0.059,False,True,False,11.112307580539465,769.2307692307693,769.2307692307693,0.5,6,False,PRESERVE
0.438265625,0.056,False,True,False,3.22,0,769.2307692307693,0.5,0,False,PRESERVE
0.438265625,0.0790625,False,True,False,2.48,0,769.2307692307693,0.5,1,False,PRESERVE
0.438265625,0.080296875,False,True,False,2.59,0,769.2307692307693,0.5,2,False,PRESERVE
0.438265625,0.08084375,False,True,False,2.68,0,769.2307692307693,0.5,3,False,PRESERVE
0.438265625,0.0937421875,False,True,False,2.62,0,769.2307692307693,0.5,4,False,PRESERVE
0.438265625,0.1127890625,False,True,False,2.64,0,769.2307692307693,0.5,5,False,DELETE
0.5510546875,0.056,False,True,False,3.22,0,769.2307692307693,0.5,0,False,PRESERVE
0.5510546875,0.0790625,False,True,False,2.48,0,769.2307692307693,0.5,1,False,PRESERVE
0.5510546875,0.080296875,False,True,False,2.59,0,769.2307692307693,0.5,2,False,PRESERVE
0.5510546875,0.08084375,False,True,False,2.68,0,769.2307692307693,0.5,3,False,PRESERVE
0.5510546875,0.0937421875,False,True,False,2.62,0,769.2307692307693,0.5,4,False,PRESERVE
0.5510546875,0.059,False,True,False,11.112307580539465,625.0,769.2307692307693,0.5,5,False,PRESERVE
0.5510546875,0.056,False,True,False,3.22,0,434.7826086956522,0.3,0,False,PRESERVE
0.5510546875,0.0790625,False,True,False,2.48,0,434.7826086956522,0.3,1,False,PRESERVE
0.5510546875,0.080296875,False,True,False,2.59,0,434.7826086956522,0.3,2,False,PRESERVE
0.5510546875,0.08084375,False,True,False,2.68,0,434.7826086956522,0.3,3,False,PRESERVE
0.5510546875,0.0937421875,False,True,False,2.62,0,434.7826086956522,0.3,4,False,PRESERVE
0.5510546875,0.059,False,True,False,11.112307580539465,1250.0,434.7826086956522,0.3,5,False,PRESERVE
0.5510546875,0.056,False,True,False,3.22,0,434.7826086956522,0.3,0,False,PRESERVE
0.5510546875,0.0790625,False,True,False,2.48,0,434.7826086956522,0.3,1,False,PRESERVE
